,receipt_id,barcode,description,finalPrice,itemPrice,brandCode
2838,60099c3c0a7214ad89000135,,ERNILS SAUSAGE MUSHROO N PIZZA,6.65,6.65,
2839,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.07,4.07,DORITOS
2840,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.86,9.86,DORITOS
2841,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROONO PIZZA,13.26,13.26,
2842,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,6.99,6.99,
2843,60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",9.16,9.16,BORDEN
2844,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,10.65,10.65,
2845,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,27.30,27.30,BEN AND JERRYS
2846,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,13.10,13.10,
2847,60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.62,4.62,KLEENEX
2848,60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.80,3.80,PEPSI
2849,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.08,23.08,BEN AND JERRYS
2850,60099c3c0a7214ad89000135,,ERNIL'S SAUSAGE N USHROOM PIZZA,13.84,13.84,
2851,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.38,4.38,DORITOS
2852,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.89,3.89,DORITOS
2853,60099c3c0a7214ad89000135,,"AABORDEN 296 MILK, 1/2 GA1",4.96,4.96,
2854,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,15.90,15.90,KNORR
2855,60099c3c0a7214ad89000135,815473012357,Borden Half & Half,8.14,8.14,BORDEN
2856,60099c3c0a7214ad89000135,,EMIL S SAUSAGE MUSHROO N PIZZA,13.30,13.30,
2857,60099c3c0a7214ad89000135,,ERNILS SAUSAGE MUSHROOTN PIZZA,13.46,13.46,
2858,60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.88,6.88,KLEENEX
2859,60099c3c0a7214ad89000135,,BEN & JERRY S CHUNKY MIONKEY PINT,8.46,8.46,
2860,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,12.28,12.28,
2861,60099c3c0a7214ad89000135,,KNORR CREAMY CHICKEN,17.55,17.55,
2862,60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",4.50,4.50,BORDEN
2863,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,5.54,5.54,
2864,60099c3c0a7214ad89000135,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.90,11.90,KNORR
2865,60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.16,2.16,KLEENEX
2866,60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.41,4.41,PEPSI
2867,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.05,5.05,BEN AND JERRYS
2868,60099c3c0a7214ad89000135,,Chicken,15.03,15.03,
2869,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,6.90,6.90,
2870,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,11.94,11.94,BEN AND JERRYS
2871,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,13.58,13.58,
2872,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,13.77,13.77,KNORR
2873,60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",9.66,9.66,BORDEN
2874,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROORN PIZZA,13.78,13.78,
2875,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,13.88,13.88,
2876,60099c3c0a7214ad89000135,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,16.02,16.02,KNORR
2877,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.35,4.35,DORITOS
2878,60099c3c0a7214ad89000135,,BRNIL'S SAUSAGC MUSHROOM PIZZA,6.81,6.81,
2879,60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.59,3.59,KLEENEX
2880,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.32,9.32,DORITOS
2881,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,6.18,6.18,
2882,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.80,12.80,KNORR
2883,60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.03,3.03,PEPSI
2884,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.16,9.16,DORITOS
2885,60099c3c0a7214ad89000135,,"BORDEN 2 ILK, 1/2 GAL",4.34,4.34,BORDEN
2886,60099c3c0a7214ad89000135,,EMILS SAUSAGE ML USHROON1 PIZZA,6.50,6.50,
2887,60099c3c0a7214ad89000135,,E NILS SAUSAGE MUSHROO N PIZZA,13.00,13.00,
2888,60099c3c0a7214ad89000135,,ERNILS SAUSAGE LMUSHROO N PIZZA,6.94,6.94,
2889,60099c3c0a7214ad89000135,,ENNILS SAUSAGE MUSHROORN PIZZA,6.83,6.83,
2890,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,9.54,9.54,KNORR
2891,60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.92,8.92,BEN AND JERRYS
2892,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,20.36,20.36,BEN AND JERRYS
2893,60099c3c0a7214ad89000135,028435383253,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,15.75,15.75,KLARBRUNN
2894,60099c3c0a7214ad89000135,036000119749,KLEENEX POCKET RCH IN WRP FACIAL TISSUE 2 PLY 8PK 15 CT,5.64,5.64,KLEENEX
2895,60099c3c0a7214ad89000135,048001154032,Knorr Homestyle Stock Chicken Concentrated Broth Chicken,4.77,4.77,KNORR
2896,60099c3c0a7214ad89000135,041000022906,KNORR LIPTON ITALIAN SIDES CREAMY GARLIC PASTA SIDE DISH PLASTIC BAG 4.9 OZ - 0041000022903,4.80,4.80,KNORR
2897,60099c3c0a7214ad89000135,,KLECNCX TRUSTCD CARE FACIAL TISSUES,4.11,4.11,
2898,60099c3c0a7214ad89000135,,PKLARBRUNN 12PK112 FL OZ,13.76,13.76,
2899,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,5.02,5.02,
2900,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,6.48,6.48,KNORR
2901,60099c3c0a7214ad89000135,,BCN & LJERRY S CHUNKY MONKEY PINT,8.28,8.28,
2902,60099c3c0a7214ad89000135,,"PCPSI COLA, 12 OZ.CAN",1.04,1.04,
2903,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,4.12,4.12,
2904,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FIU OZ,6.66,6.66,
2905,60099c3c0a7214ad89000135,,KLARORUNN/12PK 12 FL OZ,12.96,12.96,
2906,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,8.00,8.00,KNORR
2907,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,13.05,13.05,
2908,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,6.70,6.70,
2909,60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.88,2.88,PEPSI
2910,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,9.92,9.92,BEN AND JERRYS
2911,60099c3c0a7214ad89000135,048001154032,Knorr Homestyle Stock Chicken Concentrated Broth Chicken,1.67,1.67,KNORR
2912,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.74,12.74,KNORR
2913,60099c3c0a7214ad89000135,,ERNIL'S SAUSAGE N USHROORN PIZZA,13.30,13.30,
2914,60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,12.78,12.78,BEN AND JERRYS
2915,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.98,4.98,DORITOS
2916,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,22.40,22.40,BEN AND JERRYS
2917,60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.87,4.87,DORITOS
2918,60099c3c0a7214ad89000135,,KLCCNCX IRUSTCD CARC FACIAL TISSUCS,3.99,3.99,
2919,60099c3c0a7214ad89000135,,KLECNEX TRUSTED CARE FACIAL TISSUES,3.71,3.71,
2920,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.08,7.08,DORITOS
2921,60099c3c0a7214ad89000135,815473012357,Borden Half & Half,4.00,4.00,BORDEN
2922,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FI OZ,14.46,14.46,
2923,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FI OZ,5.08,5.08,
2924,60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROON PIZZA,6.71,6.71,
2925,60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,20.04,20.04,BEN AND JERRYS
2926,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.11,12.11,KNORR
2927,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.54,8.54,DORITOS
2928,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,14.22,14.22,
2929,60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,16.60,16.60,
2930,60099c3c0a7214ad89000135,016300165912,FLRD NTR APL PRMM 100 PCT PR CTD CRDB RFRG NT FR CNCN 59 FL OZ,6.92,6.92,FLORIDA'S NATURAL
2931,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,3.88,3.88,KNORR
2932,60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.80,5.80,PEPSI
2933,60099c3c0a7214ad89000135,012000810022,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,1.01,1.01,PEPSI
2934,60099c3c0a7214ad89000135,311111806949,KNORR SIDES,9.70,9.70,KNORR
2935,60099c3c0a7214ad89000135,815473013279,Borden 2% Reduced Fat Milk,3.96,3.96,BORDEN
2936,60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.10,8.10,BEN AND JERRYS
2937,60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.98,3.98,KLEENEX
2938,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.56,7.56,DORITOS
2939,60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.64,6.64,DORITOS
2940,60099c3c0a7214ad89000135,,KLCENEX TRUSTED CARE FACIAL TISSUES,8.72,8.72,
2941,60099c3c0a7214ad89000135,,"BORDEN 29 MILK, 1/2 GAL",4.86,4.86,BORDEN
2942,60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.34,8.34,BEN AND JERRYS
2943,60099c3c0a7214ad89000135,028400641326,DORITOS TORTILLA CHIP COOL RANCH BAG 7.625 OZ,3.79,3.79,DORITOS
2944,60099c3c0a7214ad89000135,,KLARBRUNN I2PK 12 FL OZ,9.32,9.32,
2945,60099c3c0a7214ad89000135,012000810022,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,2.34,2.34,PEPSI
2946,60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",4.55,4.55,BORDEN
2947,6008f3270a720f05fa00012a,,ONIONS SHALL SHALLOTS ONIONS,0.16,0.16,
2948,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.14,2.14,PEPSI
2949,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",7.64,7.64,BORDEN
2950,6009e72c0a720f0535000003,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,8.84,8.84,DORITOS
2951,6009e72c0a720f0535000003,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,9.84,9.84,BEN AND JERRYS
2952,6009e72c0a720f0535000003,,ERNIL S SAUSAGE MUSHROOM PIZZA,6.91,6.91,
2953,6009e72c0a720f0535000003,012000004919,1893 SODA ORIGINAL COLA CAN IN BOX 12 CT 144 OZ,2.14,2.14,PEPSI
2954,6009e72c0a720f0535000003,815473013279,Borden 2% Reduced Fat Milk,7.64,7.64,BORDEN
2955,6009e72c0a720f0535000003,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,8.84,8.84,DORITOS
2956,6009e72c0a720f0535000003,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,9.84,9.84,BEN AND JERRYS
2957,6009e72c0a720f0535000003,,ERNIL'S SAUSAGE MUSHROONN PIZZA,6.91,6.91,
2958,6009e72c0a720f0535000003,,BMILS SAUSAGE MUSHROOM PIZZA,13.30,13.30,
2959,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",4.35,4.35,BORDEN
2960,6009e72c0a720f0535000003,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.74,7.74,DORITOS
2961,6009e72c0a720f0535000003,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,16.50,16.50,BEN AND JERRYS
2962,6009e72c0a720f0535000003,,"BORDEN 29 V ILK, 1/2 GAL",4.73,4.73,BORDEN
2963,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.62,2.62,PEPSI
2964,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.25,2.25,KLEENEX
2965,6009e72c0a720f0535000003,,EMILLS SAUSAGE MUSHROOM PIZZA,6.56,6.56,
2966,6009e72c0a720f0535000003,,ENNIL S SAUSAGE MUSHROOM PIZZA,13.18,13.18,
2967,6009e72c0a720f0535000003,028400003988,DORITOS TORTILLA CHIP RANCHERITOS BAG 2.75 OZ,4.56,4.56,DORITOS
2968,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.16,6.16,KNORR
2969,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,7.47,7.47,
2970,6009e72c0a720f0535000003,,E NIL'S SAUSAGE MUSHROOM PIZZA,6.91,6.91,
2971,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,13.95,13.95,
2972,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,4.98,4.98,KNORR
2973,6009e72c0a720f0535000003,,ERNILS SAUSAGE MUSHROOM PIZZA,6.60,6.60,
2974,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.04,1.04,PEPSI
2975,6009e72c0a720f0535000003,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.83,3.83,DORITOS
2976,6009e72c0a720f0535000003,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.25,23.25,BEN AND JERRYS
2977,6009e72c0a720f0535000003,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.00,23.00,BEN AND JERRYS
2978,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.76,7.76,KLEENEX
2979,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,6.10,6.10,
2980,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,4.28,PEPSI
2981,6009e72c0a720f0535000003,,BNNILS SAUSAGE MUSHROOM PIZZA,13.50,13.50,
2982,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.94,6.94,KLEENEX
2983,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.34,8.34,KLEENEX
2984,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.74,5.74,KLEENEX
2985,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.88,2.88,PEPSI
2986,6009e72c0a720f0535000003,815473010360,Borden 1% Chocolate Milk,8.96,8.96,BORDEN
2987,6009e72c0a720f0535000003,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.73,4.73,BEN AND JERRYS
2988,6009e72c0a720f0535000003,,EMILS SAUSAGE MUSHROOM PIZZA,13.52,13.52,
2989,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.71,1.71,KNORR
2990,6009e72c0a720f0535000003,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.45,3.45,DORITOS
2991,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.84,6.84,KNORR
2992,6009e72c0a720f0535000003,,ERNILS SAUSAGE MUSHROOM PIZZA,13.44,13.44,
2993,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.08,4.08,KLEENEX
2994,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.74,1.74,KNORR
2995,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.46,7.46,KLEENEX
2996,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",4.01,4.01,BORDEN
2997,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.22,7.22,KLEENEX
2998,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,4.00,4.00,
2999,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,15.54,15.54,
3000,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,10.57,10.57,KNORR
3001,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.66,1.66,PEPSI
3002,6009e72c0a720f0535000003,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.29,4.29,BEN AND JERRYS
3003,6009e72c0a720f0535000003,,"PEPSI COLA, 12 OZ.CAN",2.43,2.43,
3004,6009e72c0a720f0535000003,,"BORDEN 2% MILK, 1/2 GAL",4.78,4.78,
3005,6009e72c0a720f0535000003,,BEN & JERRY'S CHUNKY MONKEY PINT,4.45,4.45,
3006,6009e72c0a720f0535000003,,"BORDEN 2% MILK, 1/2 GAL",4.43,4.43,
3007,6009e72c0a720f0535000003,,"BORDEN 2% MILK, 1/2 GAL",4.11,4.11,
3008,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,6.27,6.27,
3009,6009e72c0a720f0535000003,815473010360,Borden 1% Chocolate Milk,9.12,9.12,BORDEN
3010,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.39,1.39,PEPSI
3011,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,4.74,4.74,KNORR
3012,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,7.80,7.80,
3013,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",7.14,7.14,BORDEN
3014,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.48,3.48,PEPSI
3015,6009e72c0a720f0535000003,,EMIL'S SAUSAGE MUSHROOM PIZZA,13.22,13.22,
3016,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",3.95,3.95,BORDEN
3017,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.83,1.83,PEPSI
3018,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.12,2.12,KLEENEX
3019,6009e72c0a720f0535000003,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,16.59,16.59,BEN AND JERRYS
3020,6009e72c0a720f0535000003,,EMILS SAUSAGE MUSHROOM PIZZA,6.70,6.70,
3021,6009e72c0a720f0535000003,,"BORDEN 29% MILK, 1/2 GAL",3.73,3.73,BORDEN
3022,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.48,2.48,PEPSI
3023,6009e72c0a720f0535000003,,ENNILS SAUSAGE MUSHROOM PIZZA,6.91,6.91,
3024,6009e72c0a720f0535000003,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.40,4.40,DORITOS
3025,6009e72c0a720f0535000003,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.16,1.16,PEPSI
3026,6009e72c0a720f0535000003,,KNORR CREANNY CHICKEN,13.68,13.68,
3027,6009e72c0a720f0535000003,,EMILS SAUSAGE MUSHROOM PIZZA,13.38,13.38,
3028,6009e72c0a720f0535000003,,"BORDEN 2% VILK, 1/2 GAL",4.61,4.61,
3029,6009e72c0a720f0535000003,311111806949,KNORR SIDES,12.74,12.74,KNORR
3030,6009e72c0a720f0535000003,,EMIL'S SAUSAGE MUSHROOM PIZZA,13.68,13.68,
3031,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,14.88,14.88,KNORR
3032,6009e72c0a720f0535000003,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,19.12,19.12,BEN AND JERRYS
3033,6009e72c0a720f0535000003,,"BORDEN 296 MILK, 1/2 GAL",3.96,3.96,BORDEN
3034,6009e72c0a720f0535000003,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,12.16,12.16,KNORR
3035,6009e72c0a720f0535000003,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.27,4.27,DORITOS
3036,6009e72c0a720f0535000003,053000069867,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,9.70,9.70,BORDEN
3037,6009e72c0a720f0535000003,,"IPEPSI COLA, 12 OZ.CAN",2.48,2.48,
3038,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,10.80,10.80,
3039,6009e72c0a720f0535000003,,KLCENEX TRUSTED CARE FACIAL IISSUES,4.48,4.48,
3040,6009e72c0a720f0535000003,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.22,3.22,KLEENEX
3041,6009e72c0a720f0535000003,,KLARBRUNN 12PK 12 FL OZ,7.26,7.26,
3042,6009e72c0a720f0535000003,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.80,9.80,DORITOS
3043,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",9.58,9.58,BORDEN
3044,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GA1",9.50,9.50,BORDEN
3045,6009e72c0a720f0535000003,,"BORDEN 29 MILK, 1/2 GAL",9.54,9.54,BORDEN
3046,6009e72c0a720f0535000003,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.18,4.18,BEN AND JERRYS
3047,600988a10a720f05fa000131,029000074361,PLANTERS Salted Cashews - 3oz,9.99,9.99,
3048,600988a10a720f05fa000131,029000074361,PLANTERS Salted Cashews - 3oz,9.99,9.99,
3049,600988a10a720f05fa000131,029000074361,PLANTERS Salted Cashews - 3oz,9.99,9.99,
3050,600988a10a720f05fa000131,029000074361,PLANTERS Salted Cashews - 3oz,9.99,9.99,
3051,600988a10a720f05fa000131,029000074361,PLANTERS Salted Cashews - 3oz,9.99,9.99,
3052,6009fd790a720f0535000006,,,,,
3053,600988870a7214ad8900012c,043000061732,GEVALIA Brazilian Estates Regular Ground Coffee 8 OZ Bag,4.66,4.66,
3054,6009889e0a720f05fa000130,021000068036,,1,1,
3055,600988480a720f05fa00012b,686924291290,ITEM NOT FOUND,9.99,9.99,
3056,600988480a720f05fa00012b,686924291290,ITEM NOT FOUND,9.99,9.99,
3057,600988480a720f05fa00012b,686924291290,ITEM NOT FOUND,9.99,9.99,
3058,600988480a720f05fa00012b,686924291290,ITEM NOT FOUND,9.99,9.99,
